CustomerKey,YearlyIncome,TotalSpend
14781,20000.00,56.97
14782,20000.00,66.96
14783,20000.00,158.96
14784,30000.00,156.25
14785,30000.00,48.97
14786,30000.00,66.96
14787,20000.00,163.45
14788,20000.00,4.99
14789,20000.00,4382.74
14790,40000.00,7004.5725
14791,40000.00,7210.85
14792,40000.00,5913.24
14793,40000.00,5948.24
14794,40000.00,5873.26
14795,30000.00,4380.04
14796,10000.00,3071.0125
14797,10000.00,4397.75
14798,10000.00,3001.0425
14799,20000.00,162.95
14800,30000.00,4390.69
14801,10000.00,4382.74
14802,20000.00,3287.32
14803,20000.00,4355.71
14804,10000.00,138.96
14805,10000.00,101.46
14806,10000.00,242.94
14807,10000.00,39.98
14808,10000.00,164.20
14809,20000.00,115.25
14810,40000.00,39.99
14811,40000.00,36.93
14812,40000.00,63.97
14813,20000.00,3341.81
14814,30000.00,128.46
14815,40000.00,63.97
14816,40000.00,63.97
14817,40000.00,63.97
14818,30000.00,2973.9825
14819,30000.00,4355.71
14820,40000.00,37.27
14821,40000.00,29.99
14822,30000.00,4397.75
14823,30000.00,4392.74
14824,30000.00,4441.25
14825,20000.00,61.45
14826,20000.00,39.98
14827,30000.00,4467.74
14828,30000.00,75.97
14829,30000.00,90.47
14830,40000.00,8346.28
14831,40000.00,5912.73
14832,40000.00,5938.24
14833,30000.00,6679.60
14834,30000.00,4397.75
14835,30000.00,80.96
14836,30000.00,115.25
14837,30000.00,116.95
14838,30000.00,4414.72
14839,30000.00,156.25
14840,30000.00,157.96
14841,20000.00,85.48
14842,20000.00,99.94
14843,20000.00,6690.58
14844,20000.00,85.48
14845,10000.00,7.28
14846,20000.00,6744.57
14847,20000.00,6725.57
14848,30000.00,2746.5525
14849,30000.00,56.97
14850,10000.00,39.98
14851,20000.00,2802.4925
14852,60000.00,1468.5882
14853,20000.00,37.97
14854,20000.00,72.96
14855,30000.00,3759.0782
14856,40000.00,39.98
14857,20000.00,87.97
14858,30000.00,196.97
14859,30000.00,40.26
14860,40000.00,67.26
14861,40000.00,5976.74
14862,40000.00,32.28
14863,40000.00,32.28
14864,40000.00,69.97
14865,40000.00,29.99
14866,40000.00,31.27
14867,40000.00,839.48
14868,40000.00,1597.5582
14869,40000.00,54.96
14870,40000.00,85.95
14871,40000.00,848.47
14872,30000.00,71.97
14873,30000.00,21.98
14874,40000.00,804.48
14875,40000.00,839.48
14876,40000.00,12.94
14877,60000.00,889.47
14878,60000.00,125.46
14879,60000.00,1613.0582
14880,30000.00,1819.5882
14881,30000.00,1854.5782
14882,30000.00,1854.5782
14883,30000.00,1828.5782
14884,30000.00,1883.5582
14885,20000.00,1155.48
14886,20000.00,539.99
14887,30000.00,86.95
14888,30000.00,1898.0682
14889,30000.00,21.98
14890,30000.00,21.98
14891,40000.00,1498.5782
14892,40000.00,1468.5882
14893,40000.00,839.48
14894,40000.00,1503.5782
14895,40000.00,1503.5782
14896,40000.00,1588.5682
14897,40000.00,196.27
14898,40000.00,41.95
14899,40000.00,4.99
14900,40000.00,839.48
14901,40000.00,7.28
14902,40000.00,1538.5782
14903,40000.00,61.96
14904,40000.00,468.12
14905,40000.00,163.99
14906,40000.00,189.53
14907,40000.00,127.28
14908,40000.00,39.98
14909,40000.00,4.99
14910,40000.00,839.48
14911,40000.00,867.97
14912,40000.00,1547.5682
14913,40000.00,1533.5582
14914,40000.00,1592.5682
14915,40000.00,1538.5782
14916,80000.00,26.97
14917,80000.00,64.47
14918,80000.00,12.94
14919,80000.00,7.28
14920,60000.00,4.99
14921,60000.00,7.28
14922,60000.00,4.99
14923,20000.00,15.23
14924,20000.00,39.98
14925,30000.00,2721.5525
14926,30000.00,3058.31
14927,30000.00,4190.23
14928,30000.00,6706.57
14929,30000.00,6646.58
14930,30000.00,2721.5525
14931,40000.00,6980.8525
14932,20000.00,98.96
14933,20000.00,36.96
14934,30000.00,178.45
14935,30000.00,29.93
14936,30000.00,95.94
14937,10000.00,6652.89
14938,20000.00,107.97
14939,40000.00,8367.30
14940,40000.00,8367.55
14941,20000.00,6865.57
14942,30000.00,4.99
14943,30000.00,36.96
14944,10000.00,3040.31
14945,10000.00,4260.24
14946,20000.00,2778.5225
14947,20000.00,6658.58
14948,30000.00,2786.5225
14949,30000.00,6795.60
14950,10000.00,6709.59
14951,30000.00,4153.25
14952,30000.00,4153.25
14953,10000.00,202.46
14954,10000.00,70.95
14955,20000.00,103.97
14956,20000.00,4145.54
14957,20000.00,2807.0325
14958,40000.00,29.48
14959,30000.00,39.98
14960,30000.00,2803.5225
14961,40000.00,151.27
14962,40000.00,63.97
14963,40000.00,39.98
14964,40000.00,48.97
14965,30000.00,2753.8225
14966,30000.00,2746.5525
14967,30000.00,4194.23
14968,40000.00,48.97
14969,30000.00,4118.26
14970,20000.00,158.96
14971,20000.00,39.98
14972,30000.00,56.97
14973,30000.00,29.93
14974,30000.00,158.95
14975,40000.00,5957.22
14976,40000.00,7040.6125
14977,30000.00,29.98
14978,30000.00,4209.21
14979,30000.00,4183.23
14980,30000.00,56.97
14981,30000.00,71.27
14982,30000.00,152.45
14983,30000.00,71.27
14984,30000.00,6699.57
14985,20000.00,29.98
14986,20000.00,116.91
14987,20000.00,24.99
14988,10000.00,71.27
14989,20000.00,32.27
14990,30000.00,4173.19
14991,30000.00,6706.57
14992,20000.00,106.26
14993,20000.00,152.94
14994,20000.00,29.98
14995,20000.00,2832.0325
14996,30000.00,21.98
14997,30000.00,4143.25
14998,20000.00,3058.31
14999,10000.00,57.51
15000,10000.00,46.47
15001,10000.00,30.97
15002,20000.00,2781.5425
15003,20000.00,3048.56
15004,20000.00,3073.31
15005,60000.00,1503.5782
15006,70000.00,2994.0882
15007,40000.00,209.83
15008,40000.00,170.53
15009,30000.00,36.96
15010,30000.00,80.96
15011,60000.00,89.97
15012,60000.00,39.98
15013,60000.00,26.97
15014,30000.00,3860.8696
15015,30000.00,3804.0782
15016,40000.00,1498.5782
15017,20000.00,1307.0582
15018,30000.00,112.46
15019,30000.00,72.96
15020,30000.00,40.26
15021,30000.00,38.98
15022,40000.00,2999.9096
15023,70000.00,3079.5682
15024,30000.00,78.96
15025,40000.00,128.94
15026,40000.00,29.98
15027,40000.00,2853.5682
15028,10000.00,3826.3996
15029,10000.00,3826.3996
15030,20000.00,3786.3896
15031,10000.00,41.27
15032,10000.00,3800.0782
15033,10000.00,3797.3996
15034,10000.00,103.45
15035,10000.00,3772.4096
15036,20000.00,3785.0782
15037,20000.00,3856.3796
15038,20000.00,3750.0882
15039,10000.00,78.96
15040,10000.00,3807.3996
15041,10000.00,3826.3996
15042,20000.00,3807.3996
15043,20000.00,3846.8896
15044,20000.00,3803.5582
15045,20000.00,49.48
15046,40000.00,5943.25
15047,30000.00,6669.57
15048,30000.00,6690.58
15049,10000.00,71.97
15050,20000.00,4206.24
15051,20000.00,6650.60
15052,20000.00,44.57
15053,10000.00,93.48
15054,20000.00,4155.22
15055,20000.00,4178.25
15056,20000.00,6749.05
15057,20000.00,114.96
15058,30000.00,6639.58
15059,30000.00,6793.54
15060,20000.00,24.99
15061,30000.00,2781.5425
15062,30000.00,6684.59
15063,30000.00,4133.24
15064,30000.00,2992.33
15065,10000.00,24.27
15066,10000.00,24.99
15067,10000.00,2803.5225
15068,20000.00,80.94
15069,20000.00,71.95
15070,10000.00,2770.8225
15071,30000.00,2746.5525
15072,30000.00,2755.5425
15073,30000.00,4143.26
15074,10000.00,85.48
15075,10000.00,74.98
15076,20000.00,96.46
15077,30000.00,6673.53
15078,30000.00,6675.60
15079,30000.00,2731.5425
15080,40000.00,8305.30
15081,40000.00,5900.55
15082,40000.00,7068.0825
15083,40000.00,5888.24
15084,40000.00,6999.0925
15085,40000.00,7229.37
15086,50000.00,6958.5725
15087,50000.00,5917.24
15088,50000.00,5896.19
15089,50000.00,5895.24
15090,10000.00,163.99
15091,20000.00,39.98
15092,80000.00,36.59
15093,70000.00,7265.65
15094,70000.00,7108.8725
15095,70000.00,7255.66
15096,80000.00,69.99
15097,110000.00,8377.09
15098,80000.00,38.88
15099,80000.00,90.58
15100,110000.00,6952.5825
15101,120000.00,6943.5525
15102,130000.00,97.35
15103,80000.00,107.85
15104,80000.00,69.99
15105,100000.00,119.98
15106,170000.00,8421.28
15107,90000.00,69.99
15108,130000.00,210.54
15109,80000.00,119.98
15110,100000.00,69.99
15111,80000.00,78.98
15112,80000.00,94.48
15113,80000.00,119.98
15114,110000.00,6918.8725
15115,90000.00,94.48
15116,100000.00,7212.86
15117,100000.00,6974.5625
15118,170000.00,8301.31
15119,120000.00,68.87
15120,70000.00,5217.6982
15121,70000.00,5202.7296
15122,70000.00,5193.7196
15123,70000.00,81.26
15124,60000.00,122.44
15125,80000.00,81.26
15126,80000.00,86.26
15127,90000.00,5182.7296
15128,70000.00,77.27
15129,90000.00,5177.7296
15130,90000.00,5215.3982
15131,80000.00,81.26
15132,100000.00,151.94
15133,120000.00,5237.7296
15134,90000.00,5151.7096
15135,90000.00,4381.3896
15136,100000.00,62.27
15137,100000.00,161.94
15138,100000.00,123.45
15139,80000.00,59.98
15140,80000.00,62.27
15141,80000.00,63.97
15142,130000.00,138.46
15143,90000.00,4366.4096
15144,90000.00,4344.0882
15145,90000.00,4368.6996
15146,100000.00,161.94
15147,100000.00,97.45
15148,90000.00,90.75
15149,90000.00,63.97
15150,110000.00,4379.0782
15151,110000.00,4344.0882
15152,110000.00,4464.5682
15153,110000.00,113.97
15154,130000.00,109.97
15155,70000.00,3148.94
15156,90000.00,124.99
15157,100000.00,213.94
15158,100000.00,39.98
15159,100000.00,7.28
15160,80000.00,98.96
15161,90000.00,7.28
15162,100000.00,154.96
15163,100000.00,7.28
15164,100000.00,4.99
15165,100000.00,39.98
15166,130000.00,3124.96
15167,130000.00,3180.94
15168,70000.00,39.98
15169,40000.00,2919.8896
15170,80000.00,4391.4096
15171,80000.00,4392.0182
15172,30000.00,215.45
15173,30000.00,45.95
15174,30000.00,99.90
15175,70000.00,4850.33
15176,70000.00,4703.03
15177,70000.00,7.28
15178,80000.00,4445.0582
15179,70000.00,4444.8896
15180,70000.00,4466.3896
15181,70000.00,4448.3796
15182,70000.00,4391.4096
15183,70000.00,4368.6996
15184,130000.00,4441.3796
15185,130000.00,4393.6996
15186,130000.00,86.76
15187,80000.00,4725.32
15188,60000.00,1631.46
15189,60000.00,1552.48
15190,60000.00,98.96
15191,60000.00,1552.48
15192,130000.00,4384.0782
15193,120000.00,3209.93
15194,120000.00,3173.94
15195,120000.00,3154.95
15196,120000.00,3159.44
15197,60000.00,191.81
15198,60000.00,7.28
15199,70000.00,3080.27
15200,70000.00,3142.97
15201,90000.00,4793.02
15202,90000.00,12.94
15203,90000.00,3211.45
15204,90000.00,4444.0682
15205,90000.00,4433.6896
15206,90000.00,98.96
15207,100000.00,4446.3996
15208,60000.00,2951.5582
15209,60000.00,2916.5582
15210,60000.00,2926.3896
15211,60000.00,2910.8996
15212,60000.00,68.96
15213,60000.00,2818.5882
15214,100000.00,4490.8796
15215,100000.00,4468.5582
15216,60000.00,101.74
15217,60000.00,41.26
15218,70000.00,4399.0782
15219,70000.00,4399.0782
15220,70000.00,4384.0782
15221,70000.00,4447.8696
15222,70000.00,123.45
15223,70000.00,4366.4096
15224,70000.00,71.92
15225,90000.00,4401.4096
15226,70000.00,4391.4096
15227,70000.00,4469.5582
15228,70000.00,4375.0582
15229,60000.00,2833.5682
15230,70000.00,242.95
15231,70000.00,90.75
15232,60000.00,39.97
15233,70000.00,59.98
15234,100000.00,59.98
15235,60000.00,190.89
15236,70000.00,126.95
15237,70000.00,66.26
15238,70000.00,98.96
15239,70000.00,123.45
15240,40000.00,73.96
15241,40000.00,51.91
15242,40000.00,37.27
15243,30000.00,36.96
15244,30000.00,179.19
15245,30000.00,30.97
15246,30000.00,21.98
15247,40000.00,7.28
15248,40000.00,64.47
15249,30000.00,46.47
15250,30000.00,56.97
15251,30000.00,200.20
15252,40000.00,1552.48
15253,10000.00,78.96
15254,40000.00,1624.45
15255,40000.00,1587.47
15256,40000.00,1631.46
15257,40000.00,39.98
15258,40000.00,4.99
15259,30000.00,21.98
15260,30000.00,45.95
15261,40000.00,70.74
15262,30000.00,3772.4096
15263,30000.00,78.96
15264,30000.00,38.98
15265,40000.00,2897.5682
15266,40000.00,2935.3696
15267,40000.00,2853.5782
15268,60000.00,2840.9096
15269,40000.00,7.28
15270,40000.00,39.98
15271,40000.00,39.98
15272,40000.00,64.47
15273,40000.00,103.48
15274,40000.00,114.46
15275,40000.00,13.98
15276,30000.00,1346.76
15277,30000.00,96.44
15278,30000.00,56.97
15279,30000.00,56.97
15280,80000.00,3114.94
15281,110000.00,39.98
15282,80000.00,7.28
15283,40000.00,865.95
15284,40000.00,1683.93
15285,40000.00,39.98
15286,50000.00,68.49
15287,50000.00,1681.45
15288,50000.00,1574.46
15289,40000.00,1574.46
15290,50000.00,1676.46
15291,60000.00,889.47
15292,60000.00,54.96
15293,60000.00,39.98
15294,60000.00,59.98
15295,60000.00,7.28
15296,60000.00,7.28
15297,60000.00,39.98
15298,50000.00,7.28
15299,50000.00,7.28
15300,60000.00,4.99
15301,60000.00,15.23
15302,70000.00,3134.95
15303,70000.00,3077.98
15304,70000.00,4843.00
15305,70000.00,15.23
15306,60000.00,89.97
15307,60000.00,39.98
15308,60000.00,1622.47
15309,60000.00,1622.47
15310,60000.00,94.44
15311,60000.00,1622.47
15312,60000.00,1631.46
15313,60000.00,7.28
15314,60000.00,1576.45
15315,70000.00,4.99
15316,60000.00,7.28
15317,60000.00,54.98
15318,60000.00,39.98
15319,70000.00,7.28
15320,70000.00,3152.96
15321,80000.00,3112.98
15322,80000.00,3152.95
15323,40000.00,804.47
15324,40000.00,50.94
15325,60000.00,1584.76
15326,60000.00,172.98
15327,60000.00,39.98
15328,70000.00,3199.44
15329,70000.00,3134.95
15330,60000.00,39.98
15331,60000.00,7.28
15332,60000.00,39.98
15333,60000.00,1631.46
15334,40000.00,848.47
15335,60000.00,39.98
15336,60000.00,7.28
15337,60000.00,1622.47
15338,60000.00,1597.70
15339,60000.00,1622.47
15340,40000.00,156.04
15341,60000.00,1622.47
15342,60000.00,1646.96
15343,60000.00,1552.48
15344,70000.00,4.99
15345,70000.00,3101.95
15346,70000.00,3247.25
15347,60000.00,1631.46
15348,70000.00,3198.45
15349,70000.00,3139.94
15350,70000.00,3145.26
15351,70000.00,3114.94
15352,130000.00,69.99
15353,160000.00,325.83
15354,170000.00,8297.29
15355,100000.00,35.00
15356,120000.00,119.98
15357,120000.00,7232.37
15358,90000.00,39.98
15359,70000.00,51.46
15360,110000.00,4.99
15361,160000.00,39.98
15362,90000.00,4745.02
15363,90000.00,4719.04
15364,90000.00,3183.94
15365,120000.00,3142.23
15366,130000.00,59.98
15367,90000.00,3177.96
15368,110000.00,7.28
15369,70000.00,3127.95
15370,70000.00,7.28
15371,80000.00,3178.95
15372,80000.00,3105.27
15373,60000.00,39.98
15374,70000.00,3177.96
15375,80000.00,67.93
15376,80000.00,136.24
15377,80000.00,167.90
15378,80000.00,170.91
15379,130000.00,3184.44
15380,100000.00,3145.26
15381,100000.00,4.99
15382,110000.00,103.48
15383,130000.00,114.46
15384,80000.00,7.28
15385,90000.00,7.28
15386,90000.00,4.99
15387,110000.00,4.99
15388,130000.00,3127.95
15389,130000.00,3152.96
15390,60000.00,39.98
15391,90000.00,4828.01
15392,80000.00,39.98
15393,60000.00,7.28
15394,90000.00,3134.95
15395,80000.00,4780.02
15396,100000.00,3147.95
15397,110000.00,39.98
15398,150000.00,3132.97
15399,80000.00,3148.22
15400,60000.00,4.99
15401,60000.00,39.98
15402,60000.00,131.55
15403,60000.00,39.98
15404,70000.00,3114.94
15405,70000.00,15.23
15406,70000.00,7.28
15407,70000.00,39.98
15408,70000.00,39.98
15409,40000.00,1567.46
15410,40000.00,1619.90
15411,70000.00,3127.95
15412,130000.00,4.99
15413,130000.00,318.92
15414,110000.00,4.99
15415,110000.00,89.97
15416,100000.00,4.99
15417,70000.00,3120.26
15418,90000.00,232.23
15419,100000.00,3102.98
15420,100000.00,4.99
15421,100000.00,4.99
15422,40000.00,1633.94
15423,40000.00,4.99
15424,30000.00,30.97
15425,10000.00,3772.4096
15426,10000.00,115.92
15427,60000.00,1574.46
15428,60000.00,1631.46
15429,70000.00,3170.20
15430,40000.00,39.98
15431,40000.00,7.28
15432,60000.00,1587.47
15433,60000.00,1622.47
15434,20000.00,32.28
15435,30000.00,3801.3896
15436,30000.00,3772.4096
15437,20000.00,37.27
15438,30000.00,3788.6796
15439,10000.00,3804.0782
15440,10000.00,6736.56
15441,10000.00,77.27
15442,10000.00,93.48
15443,10000.00,7.28
15444,20000.00,138.95
15445,20000.00,64.97
15446,20000.00,32.27
15447,20000.00,24.99
15448,20000.00,52.93
15449,30000.00,49.56
15450,10000.00,32.27
15451,30000.00,2756.5425
15452,10000.00,24.99
15453,20000.00,6650.60
15454,20000.00,2746.5525
15455,10000.00,3099.29
15456,20000.00,2815.5225
15457,20000.00,2781.5425
15458,20000.00,4.99
15459,20000.00,34.92
15460,20000.00,2746.5525
15461,30000.00,88.96
15462,10000.00,3086.82
15463,10000.00,2802.4925
15464,10000.00,37.27
15465,10000.00,40.23
15466,50000.00,1587.47
15467,50000.00,1631.46
15468,50000.00,436.35
15469,60000.00,39.98
15470,60000.00,76.96
15471,50000.00,1622.47
15472,50000.00,1560.43
15473,50000.00,1552.48
15474,50000.00,1676.46
15475,50000.00,1587.46
15476,60000.00,7.28
15477,60000.00,7.28
15478,60000.00,182.83
15479,60000.00,85.95
15480,70000.00,3077.98
15481,70000.00,3152.96
15482,70000.00,3124.45
15483,70000.00,3120.26
15484,80000.00,3179.95
15485,60000.00,39.98
15486,60000.00,39.98
15487,60000.00,89.97
15488,60000.00,165.30
15489,60000.00,1685.45
15490,70000.00,4813.52
15491,70000.00,3181.46
15492,70000.00,3117.45
15493,70000.00,3099.96
15494,70000.00,275.44
15495,40000.00,39.98
15496,40000.00,39.98
15497,40000.00,1622.47
15498,60000.00,256.52
15499,70000.00,3222.98
15500,70000.00,3153.95
15501,70000.00,3197.98
15502,40000.00,1587.47
15503,50000.00,1622.45
15504,50000.00,39.98
15505,50000.00,7.28
15506,60000.00,1552.48
15507,60000.00,267.84
15508,60000.00,39.98
15509,60000.00,39.98
15510,70000.00,39.98
15511,60000.00,143.54
15512,70000.00,61.96
15513,70000.00,39.98
15514,70000.00,124.99
15515,70000.00,7.28
15516,70000.00,7.28
15517,80000.00,3112.98
15518,80000.00,3114.94
15519,10000.00,21.98
15520,40000.00,1611.96
15521,80000.00,3172.95
15522,60000.00,26.97
15523,40000.00,1631.46
15524,50000.00,7.28
15525,50000.00,1560.43
15526,50000.00,188.32
15527,50000.00,1622.47
15528,60000.00,1676.46
15529,60000.00,1587.47
15530,60000.00,846.46
15531,60000.00,1622.47
15532,60000.00,1589.75
15533,70000.00,4.99
15534,70000.00,3199.44
15535,70000.00,3099.96
15536,60000.00,249.53
15537,60000.00,1631.46
15538,60000.00,1595.41
15539,70000.00,64.47
15540,70000.00,3124.96
15541,70000.00,61.96
15542,70000.00,3117.96
15543,70000.00,180.94
15544,70000.00,111.95
15545,40000.00,39.98
15546,40000.00,39.98
15547,60000.00,1587.47
15548,40000.00,1337.96
15549,50000.00,574.98
15550,50000.00,4.99
15551,50000.00,1375.26
15552,50000.00,1426.46
15553,60000.00,1372.95
15554,60000.00,1357.97
15555,60000.00,1371.95
15556,60000.00,588.96
15557,60000.00,1337.96
15558,60000.00,1362.96
15559,60000.00,172.04
15560,60000.00,4.99
15561,60000.00,1375.26
15562,60000.00,1347.97
15563,60000.00,39.98
15564,60000.00,188.52
15565,70000.00,3099.96
15566,70000.00,4912.47
15567,80000.00,4720.27
15568,80000.00,3112.97
15569,80000.00,3077.98
15570,60000.00,1344.96
15571,60000.00,101.85
15572,60000.00,104.55
15573,70000.00,4.99
15574,70000.00,127.28
15575,60000.00,2910.8996
15576,80000.00,4344.0882
15577,80000.00,143.45
15578,80000.00,4509.8996
15579,60000.00,34.98
15580,60000.00,2910.8996
15581,60000.00,113.94
15582,60000.00,2907.5582
15583,70000.00,66.26
15584,70000.00,62.27
15585,70000.00,4367.0182
15586,110000.00,4469.3696
15587,110000.00,4423.3796
15588,110000.00,4486.0682
15589,110000.00,4416.3796
